street_address,living_area,state_code,market_value,CAMPNAME,x,y
408 LAWNDALE DR RICHARDSON TX 75080,2330,A1,183118,SHEPARD EL,-96.722637,32.98871701
400 RIDGEVIEW DR RICHARDSON TX 75080,2148,A1,218979,SHEPARD EL,-96.72347603,32.98603698
412 VALLEY COVE DR RICHARDSON TX 75080,2181,A1,195890,ALDRIDGE EL,-96.722089,32.99440698
404 BROOK GLEN PL RICHARDSON TX 75080,2272,A1,246561,SHEPARD EL,-96.72178901,32.99233598
404 CANYON RIDGE DR RICHARDSON TX 75080,1833,A1,156023,SHEPARD EL,-96.72214096,32.99129101
404 FOREST GROVE DR RICHARDSON TX 75080,2055,A1,215335,ALDRIDGE EL,-96.72234297,32.99705399
404 HIGH BROOK DR RICHARDSON TX 75080,2328,A1,187103,ALDRIDGE EL,-96.72238798,32.99618801
404 LAWNDALE DR RICHARDSON TX 75080,2042,A1,169149,SHEPARD EL,-96.722176,32.98866999
404 NORTHVIEW DR RICHARDSON TX 75080,1842,A1,227394,SHEPARD EL,-96.72216703,32.99039
404 PLEASANT VALLEY LN RICHARDSON TX 75080,1575,A1,151847,ALDRIDGE EL,-96.72238404,32.99533398
404 RIDGEVIEW DR RICHARDSON TX 75080,2034,A1,220470,SHEPARD EL,-96.724002,32.986068
404 RIDGEWOOD DR RICHARDSON TX 75080,1618,A1,152778,SHEPARD EL,-96.72217399,32.98954598
404 VALLEY COVE DR RICHARDSON TX 75080,2174,A1,185376,SHEPARD EL,-96.72147703,32.99377801
404 W LOOKOUT DR RICHARDSON TX 75080,1887,A1,159708,SHEPARD EL,-96.72222897,32.98775301
4041 W PLANO PKWY PLANO TX 75093,15965,F1,2337003,FRANKFORD EL,-96.77106404,33.01200102
405 BROOK GLEN DR RICHARDSON TX 75080,2604,A1,183028,SHEPARD EL,-96.72208497,32.99165902
405 CANYON RIDGE DR RICHARDSON TX 75080,1701,A1,145918,SHEPARD EL,-96.72215404,32.990807
405 FOREST GROVE DR RICHARDSON TX 75080,2199,A1,181018,ALDRIDGE EL,-96.72235202,32.99654802
405 HIGH BROOK DR RICHARDSON TX 75080,2400,A1,189521,ALDRIDGE EL,-96.72237599,32.995682
405 LAWNDALE DR RICHARDSON TX 75080,2651,A1,186045,SHEPARD EL,-96.72220902,32.98817001
405 NORTHVIEW DR RICHARDSON TX 75080,1575,A1,152401,SHEPARD EL,-96.72216401,32.989923
405 PLEASANT VALLEY LN RICHARDSON TX 75080,2154,A1,171621,ALDRIDGE EL,-96.72222202,32.99481099
405 RIDGEWOOD DR RICHARDSON TX 75080,2890,A1,199379,SHEPARD EL,-96.72218002,32.98904399
405 VALLEY COVE DR RICHARDSON TX 75080,3385,A1,412793,SHEPARD EL,-96.721759,32.99311801
405 VALLEY GLEN DR RICHARDSON TX 75080,2174,A1,215000,ALDRIDGE EL,-96.72366999,32.99447199
405 W LOOKOUT DR RICHARDSON TX 75080,2117,A1,172564,SHEPARD EL,-96.72395296,32.98729301
406 BROOK GLEN PL RICHARDSON TX 75080,1901,A1,205221,SHEPARD EL,-96.72194801,32.99254901
406 CANYON RIDGE DR RICHARDSON TX 75080,2200,A1,183458,SHEPARD EL,-96.72236501,32.99131599
406 FOREST GROVE DR RICHARDSON TX 75080,2072,A1,164520,ALDRIDGE EL,-96.72257598,32.997056
406 HIGH BROOK DR RICHARDSON TX 75080,2400,A1,208119,ALDRIDGE EL,-96.72262803,32.99618701
406 LAWNDALE DR RICHARDSON TX 75080,2339,A1,181138,SHEPARD EL,-96.72240399,32.988694
406 NORTHVIEW DR RICHARDSON TX 75080,2104,A1,186712,SHEPARD EL,-96.72238999,32.990433
406 PLEASANT VALLEY LN RICHARDSON TX 75080,1616,A1,152954,ALDRIDGE EL,-96.72257598,32.99528201
406 RIDGEVIEW DR RICHARDSON TX 75080,2342,A1,295008,SHEPARD EL,-96.72426301,32.98608799
406 RIDGEWOOD DR RICHARDSON TX 75080,1877,A1,218494,SHEPARD EL,-96.72240298,32.98956799
406 VALLEY COVE DR RICHARDSON TX 75080,2122,A1,182989,SHEPARD EL,-96.72160704,32.99396199
406 W LOOKOUT DR RICHARDSON TX 75080,2594,A1,168557,SHEPARD EL,-96.72247699,32.98779098
407 BROOK GLEN DR RICHARDSON TX 75080,2168,A1,183063,SHEPARD EL,-96.72231799,32.99168199
407 CANYON RIDGE DR RICHARDSON TX 75080,1711,A1,149408,SHEPARD EL,-96.72238697,32.99083801
407 FOREST GROVE DR RICHARDSON TX 75080,2163,A1,183355,ALDRIDGE EL,-96.72258302,32.99653201
407 HIGH BROOK DR RICHARDSON TX 75080,2317,A1,188321,ALDRIDGE EL,-96.722608,32.99567701
407 LAWNDALE DR RICHARDSON TX 75080,2006,A1,173633,SHEPARD EL,-96.72242704,32.98819499
407 NORTHVIEW DR RICHARDSON TX 75080,2652,A1,187858,SHEPARD EL,-96.72239804,32.98994702
407 PLEASANT VALLEY LN RICHARDSON TX 75080,1470,A1,138795,ALDRIDGE EL,-96.72245696,32.994813
407 RIDGEWOOD DR RICHARDSON TX 75080,2404,A1,199166,SHEPARD EL,-96.72241002,32.98906499
407 VALLEY COVE DR RICHARDSON TX 75080,2102,A1,203052,SHEPARD EL,-96.72182698,32.99332098
320 RIDGEWOOD DR RICHARDSON TX 75080,2310,A1,193169,SHEPARD EL,-96.72120102,32.989499
418 BROOK GLEN DR RICHARDSON TX 75080,2417,A1,235381,SHEPARD EL,-96.72322298,32.99225099
3200 CANYON CREEK DR RICHARDSON TX 75080,2950,A1,335897,HARMONY EL,-96.74041603,32.99458698
408 NORTHVIEW DR RICHARDSON TX 75080,2125,A1,180000,SHEPARD EL,-96.72263097,32.99045802
418 FOREST GROVE DR RICHARDSON TX 75080,1748,A1,148950,ALDRIDGE EL,-96.72399001,32.99707398
412 W LOOKOUT DR RICHARDSON TX 75080,2050,A1,172770,SHEPARD EL,-96.72317403,32.98783498
400 RIDGEWOOD DR RICHARDSON TX 75080,2166,A1,184771,SHEPARD EL,-96.72167602,32.989506
413 BROOK GLEN DR RICHARDSON TX 75080,2689,A1,196152,SHEPARD EL,-96.72301503,32.991757
408 PLEASANT VALLEY LN RICHARDSON TX 75080,2432,A1,189481,ALDRIDGE EL,-96.72281898,32.99528201
3200 SAINT CLOUD LN RICHARDSON TX 75080,2280,A1,179935,ALDRIDGE EL,-96.73557598,32.99563301
418 HIGH BROOK DR RICHARDSON TX 75080,2390,A1,208725,ALDRIDGE EL,-96.72409504,32.99619401
423 CANYON RIDGE DR RICHARDSON TX 75080,1714,A1,151452,SHEPARD EL,-96.72425203,32.99101001
3201 CANYON CREEK DR RICHARDSON TX 75080,2860,A1,252373,HARMONY EL,-96.74108096,32.99464398
3312 CANYON CREEK DR RICHARDSON TX 75080,2589,A1,255019,HARMONY EL,-96.741116,32.997163
418 LAWNDALE DR RICHARDSON TX 75080,1984,A1,173620,SHEPARD EL,-96.72381399,32.98883599
400 VALLEY COVE DR RICHARDSON TX 75080,2241,A1,197685,SHEPARD EL,-96.72112801,32.99333301
413 CANYON RIDGE DR RICHARDSON TX 75080,2311,A1,178735,SHEPARD EL,-96.72308904,32.99089199
408 RIDGEVIEW DR RICHARDSON TX 75080,1972,A1,258988,SHEPARD EL,-96.72451103,32.98610898
3201 SAINT CLOUD LN RICHARDSON TX 75080,2376,A1,205229,ALDRIDGE EL,-96.73600304,32.995978
332 RIDGEVIEW DR RICHARDSON TX 75080,2663,A1,212160,SHEPARD EL,-96.72236099,32.98607298
423 HIGH BROOK DR RICHARDSON TX 75080,2830,A1,230128,ALDRIDGE EL,-96.72456803,32.99573501
418 NORTHVIEW DR RICHARDSON TX 75080,1910,A1,179478,SHEPARD EL,-96.72378801,32.990577
400 W LOOKOUT DR RICHARDSON TX 75080,2126,A1,168109,SHEPARD EL,-96.72174802,32.98772799
413 FOREST GROVE DR RICHARDSON TX 75080,2343,A1,186137,ALDRIDGE EL,-96.72329096,32.99655401
408 RIDGEWOOD DR RICHARDSON TX 75080,1982,A1,175548,SHEPARD EL,-96.72263499,32.98958898
3201 TAM O SHANTER LN RICHARDSON TX 75080,2394,A1,252351,ALDRIDGE EL,-96.73632499,32.99560099
333 HIGH BROOK DR RICHARDSON TX 75080,2718,A1,203532,ALDRIDGE EL,-96.72094797,32.99567399
423 LAWNDALE DR RICHARDSON TX 75080,2350,A1,178875,SHEPARD EL,-96.72429302,32.988369
418 PLEASANT VALLEY LN RICHARDSON TX 75080,1684,A1,155384,ALDRIDGE EL,-96.72397601,32.99530599
4001 W PLANO PKWY PLANO TX 75093,6510,F1,1554665,FRANKFORD EL,-96.767922,33.010689
413 HIGH BROOK DR RICHARDSON TX 75080,1931,A1,166367,ALDRIDGE EL,-96.72331703,32.99568698
408 VALLEY COVE DR RICHARDSON TX 75080,2173,A1,182779,ALDRIDGE EL,-96.72170997,32.994115
3202 CANYON CREEK DR RICHARDSON TX 75080,2798,A1,291333,HARMONY EL,-96.74047897,32.99483098
3202 SAINT CLOUD LN RICHARDSON TX 75080,1877,A1,157655,ALDRIDGE EL,-96.73540599,32.99579901
3202 TAM O SHANTER LN RICHARDSON TX 75080,3025,A1,229064,ALDRIDGE EL,-96.73634502,32.99621701
3203 CANYON CREEK DR RICHARDSON TX 75080,2755,A1,230261,HARMONY EL,-96.74112899,32.99489502
3203 SAINT CLOUD LN RICHARDSON TX 75080,2560,A1,192080,ALDRIDGE EL,-96.73583397,32.99615302
3203 TAM O SHANTER LN RICHARDSON TX 75080,2496,A1,241356,ALDRIDGE EL,-96.73658298,32.99569499
3204 CANYON CREEK DR RICHARDSON TX 75080,2522,A1,303424,HARMONY EL,-96.74050504,32.99508701
3204 SAINT CLOUD LN RICHARDSON TX 75080,1624,A1,155143,ALDRIDGE EL,-96.73525001,32.99595202
3204 TAM O SHANTER LN RICHARDSON TX 75080,2149,A1,163000,ALDRIDGE EL,-96.73657703,32.99625498
3205 CANYON CREEK DR RICHARDSON TX 75080,2522,A1,233237,HARMONY EL,-96.74116403,32.99515
3205 SAINT CLOUD LN RICHARDSON TX 75080,1887,A1,174050,ALDRIDGE EL,-96.73569199,32.99635402
3205 TAM O SHANTER LN RICHARDSON TX 75080,1910,A1,248768,ALDRIDGE EL,-96.73685598,32.99572801
3206 CANYON CREEK DR RICHARDSON TX 75080,3532,A1,385131,HARMONY EL,-96.74053304,32.99532401
3206 SAINT CLOUD LN RICHARDSON TX 75080,1666,A1,138280,ALDRIDGE EL,-96.73515303,32.99615
3206 TAM O SHANTER LN RICHARDSON TX 75080,2007,A1,165794,ALDRIDGE EL,-96.73687601,32.996286
3207 TAM O SHANTER LN RICHARDSON TX 75080,2099,A1,232643,ALDRIDGE EL,-96.73710702,32.99577399
3208 CANYON CREEK DR RICHARDSON TX 75080,3174,A1,358273,HARMONY EL,-96.740584,32.99555899
3208 SAINT CLOUD LN RICHARDSON TX 75080,1962,A1,165538,ALDRIDGE EL,-96.735062,32.99635498
3208 TAM O SHANTER LN RICHARDSON TX 75080,1968,A1,165653,ALDRIDGE EL,-96.73712504,32.99627401
3209 TAM O SHANTER LN RICHARDSON TX 75080,2868,A1,243431,ALDRIDGE EL,-96.73739997,32.99573199
321 NORTHVIEW DR RICHARDSON TX 75080,2327,A1,242283,SHEPARD EL,-96.72119104,32.98985402
321 RIDGEWOOD DR RICHARDSON TX 75080,2216,A1,189480,SHEPARD EL,-96.72121099,32.98902899
321 W LOOKOUT DR RICHARDSON TX 75080,1964,A1,146865,SHEPARD EL,-96.72212596,32.987118
3210 TAM O SHANTER LN RICHARDSON TX 75080,2030,A1,177470,ALDRIDGE EL,-96.73735697,32.99627401
3211 TAM O SHANTER LN RICHARDSON TX 75080,2113,A1,259934,ALDRIDGE EL,-96.737722,32.995711
3212 TAM O SHANTER LN RICHARDSON TX 75080,1634,A1,168011,ALDRIDGE EL,-96.73776299,32.99632698
3213 TAM O SHANTER LN RICHARDSON TX 75080,2722,A1,0,ALDRIDGE EL,-96.73798201,32.99583702
3215 TAM O SHANTER LN RICHARDSON TX 75080,3183,A1,285998,ALDRIDGE EL,-96.73826699,32.99604699
3217 TAM O SHANTER LN RICHARDSON TX 75080,2582,A1,268921,ALDRIDGE EL,-96.73836598,32.99629098
3219 TAM O SHANTER LN RICHARDSON TX 75080,2045,A1,252201,ALDRIDGE EL,-96.73835198,32.99653498
322 CANYON RIDGE DR RICHARDSON TX 75080,2406,A1,219943,SHEPARD EL,-96.72120898,32.99122999
3221 TAM O SHANTER LN RICHARDSON TX 75080,2249,A1,210489,ALDRIDGE EL,-96.73834704,32.99674302
323 W LOOKOUT DR RICHARDSON TX 75080,2092,A1,176605,SHEPARD EL,-96.72238496,32.98714
325 W LOOKOUT DR RICHARDSON TX 75080,2178,A1,240559,SHEPARD EL,-96.72263902,32.98717001
327 W LOOKOUT DR RICHARDSON TX 75080,2202,A1,196700,SHEPARD EL,-96.72291201,32.98719
33 CROWN PL RICHARDSON TX 75080,3286,A1,291897,ALDRIDGE EL,-96.72998198,32.99311198
3300 CANYON CREEK DR RICHARDSON TX 75080,3107,A1,306301,HARMONY EL,-96.74054603,32.99580701
3301 CANYON CREEK DR RICHARDSON TX 75080,3555,A1,261822,HARMONY EL,-96.74120401,32.99563502
3301 TAM O SHANTER LN RICHARDSON TX 75080,2258,A1,289822,ALDRIDGE EL,-96.73835802,32.996963
3302 CANYON CREEK DR RICHARDSON TX 75080,3203,A1,354866,HARMONY EL,-96.740527,32.99605901
3303 CANYON CREEK DR RICHARDSON TX 75080,3257,A1,299060,HARMONY EL,-96.74117601,32.99590701
3303 TAM O SHANTER LN RICHARDSON TX 75080,2799,A1,239003,ALDRIDGE EL,-96.73834,32.99719698
3304 CANYON CREEK DR RICHARDSON TX 75080,2228,A1,315692,HARMONY EL,-96.74046104,32.99633599
3305 CANYON CREEK DR RICHARDSON TX 75080,2915,A1,269590,HARMONY EL,-96.74114198,32.99615201
408 W LOOKOUT DR RICHARDSON TX 75080,2309,A1,168582,SHEPARD EL,-96.72271001,32.98782602
413 LAWNDALE DR RICHARDSON TX 75080,2187,A1,170041,SHEPARD EL,-96.72311997,32.98827499
409 BROOK GLEN DR RICHARDSON TX 75080,1968,A1,171134,SHEPARD EL,-96.72254899,32.99170801
409 CANYON RIDGE DR RICHARDSON TX 75080,2168,A1,171686,SHEPARD EL,-96.72262502,32.99084698
413 NORTHVIEW DR RICHARDSON TX 75080,2029,A1,162303,SHEPARD EL,-96.723097,32.99001202
3333 W PLANO PKWY PLANO TX 75075,81098,F1,4035749,FRANKFORD EL,-96.75729198,33.011401
4004 W PLANO PKWY PLANO TX 75093,5249,F1,698461,FRANKFORD EL,-96.76756602,33.009783
334 FOREST GROVE DR RICHARDSON TX 75080,1783,A1,145776,ALDRIDGE EL,-96.721126,32.99705202
413 RIDGEWOOD DR RICHARDSON TX 75080,1883,A1,172585,SHEPARD EL,-96.72311603,32.98914001
409 COIT RD DALLAS TX 75252,6959,F1,2165689,FRANKFORD EL,-96.768368,33.00346899
423 NORTHVIEW DR RICHARDSON TX 75080,2078,A1,136013,SHEPARD EL,-96.72426804,32.99012798
4005 W PLANO PKWY PLANO TX 75093,51200,F2,2610107,FRANKFORD EL,-96.76886697,33.01124899
418 RIDGEWOOD DR RICHARDSON TX 75080,2282,A1,175666,SHEPARD EL,-96.72379798,32.98971098
413 VALLEY COVE DR RICHARDSON TX 75080,2398,A1,228553,ALDRIDGE EL,-96.72230701,32.99391999
334 HIGH BROOK DR RICHARDSON TX 75080,2552,A1,176518,ALDRIDGE EL,-96.72114603,32.99618399
423 PLEASANT VALLEY LN RICHARDSON TX 75080,1951,A1,165432,ALDRIDGE EL,-96.72516901,32.99459101
409 FOREST GROVE DR RICHARDSON TX 75080,2211,A1,189889,ALDRIDGE EL,-96.72282099,32.99654898
4006 W PLANO PKWY PLANO TX 75093,23368,F1,1428043,FRANKFORD EL,-96.76906202,33.00961402
418 W LOOKOUT DR RICHARDSON TX 75080,1922,A1,154708,SHEPARD EL,-96.72388004,32.98796801
413 VALLEY GLEN DR RICHARDSON TX 75080,1773,A1,179665,ALDRIDGE EL,-96.72333203,32.99367202
334 RIDGEVIEW DR RICHARDSON TX 75080,2196,A1,226613,SHEPARD EL,-96.72266198,32.98605798
423 RIDGEWOOD DR RICHARDSON TX 75080,2243,A1,186882,SHEPARD EL,-96.72428103,32.98926599
409 HIGH BROOK DR RICHARDSON TX 75080,2284,A1,188963,ALDRIDGE EL,-96.72284697,32.99567701
4008 W PLANO PKWY PLANO TX 75093,4000,F1,407257,FRANKFORD EL,-96.76950198,33.00974201
419 BROOK GLEN DR RICHARDSON TX 75080,2207,A1,215983,SHEPARD EL,-96.72369203,32.99158199
413 W LOOKOUT DR RICHARDSON TX 75080,2182,A1,225302,SHEPARD EL,-96.72499701,32.98745101
335 FOREST GROVE DR RICHARDSON TX 75080,2293,A1,183911,ALDRIDGE EL,-96.72113899,32.996539
423 SHADY BROOK PL RICHARDSON TX 75080,1706,A1,161599,ALDRIDGE EL,-96.72481404,32.99380801
409 LAWNDALE DR RICHARDSON TX 75080,1893,A1,164182,SHEPARD EL,-96.72266299,32.98821502
401 BROOK GLEN DR RICHARDSON TX 75080,2007,A1,203987,SHEPARD EL,-96.721615,32.99160399
419 CANYON RIDGE DR RICHARDSON TX 75080,2032,A1,181069,SHEPARD EL,-96.72377996,32.99095301
419 FOREST GROVE DR RICHARDSON TX 75080,2233,A1,184874,ALDRIDGE EL,-96.72399504,32.996553
419 HIGH BROOK DR RICHARDSON TX 75080,2448,A1,165334,ALDRIDGE EL,-96.72401801,32.99568799
419 LAWNDALE DR RICHARDSON TX 75080,1952,A1,166829,SHEPARD EL,-96.72382296,32.988348
419 NORTHVIEW DR RICHARDSON TX 75080,1990,A1,224841,SHEPARD EL,-96.72380301,32.99009399
419 PLEASANT VALLEY LN RICHARDSON TX 75080,1979,A1,166897,ALDRIDGE EL,-96.72470398,32.99474901
419 RIDGEWOOD DR RICHARDSON TX 75080,2240,A1,200105,SHEPARD EL,-96.72381198,32.98921699
419 SHADY BROOK DR RICHARDSON TX 75080,1646,A1,162790,ALDRIDGE EL,-96.72414801,32.99392901
419 VALLEY COVE DR RICHARDSON TX 75080,2236,A1,200938,ALDRIDGE EL,-96.72311896,32.99418201
419 VALLEY GLEN PL RICHARDSON TX 75080,1776,A1,223250,ALDRIDGE EL,-96.722723,32.993417
42 CROWN PL RICHARDSON TX 75080,2854,A1,257263,ALDRIDGE EL,-96.72957102,32.99339701
420 BROOK GLEN DR RICHARDSON TX 75080,2568,A1,217284,SHEPARD EL,-96.72348701,32.99221398
420 FOREST GROVE DR RICHARDSON TX 75080,1926,A1,166921,ALDRIDGE EL,-96.72422596,32.99706698
420 HIGH BROOK DR RICHARDSON TX 75080,2612,A1,236177,ALDRIDGE EL,-96.72434004,32.99618001
420 LAWNDALE DR RICHARDSON TX 75080,2185,A1,178136,SHEPARD EL,-96.72403703,32.988865
420 NORTHVIEW DR RICHARDSON TX 75080,2370,A1,207087,SHEPARD EL,-96.72402203,32.99061199
420 PLEASANT VALLEY LN RICHARDSON TX 75080,1677,A1,151306,ALDRIDGE EL,-96.72425899,32.99530699
420 RIDGEWOOD DR RICHARDSON TX 75080,2385,A1,189524,SHEPARD EL,-96.72403603,32.98973499
420 SHADY BROOK DR RICHARDSON TX 75080,1698,A1,176000,ALDRIDGE EL,-96.724275,32.99443402
420 W LOOKOUT DR RICHARDSON TX 75080,2140,A1,177369,SHEPARD EL,-96.72412203,32.98795799
421 BROOK GLEN DR RICHARDSON TX 75080,1640,A1,157930,SHEPARD EL,-96.72370503,32.99139398
421 CANYON RIDGE DR RICHARDSON TX 75080,1910,A1,169129,SHEPARD EL,-96.72401499,32.99099098
421 FOREST GROVE DR RICHARDSON TX 75080,2522,A1,173001,ALDRIDGE EL,-96.72423703,32.99656499
421 HIGH BROOK DR RICHARDSON TX 75080,2171,A1,170838,ALDRIDGE EL,-96.72425002,32.99569
421 LAWNDALE DR RICHARDSON TX 75080,2220,A1,175143,SHEPARD EL,-96.72407299,32.98834201
421 NORTHVIEW DR RICHARDSON TX 75080,2039,A1,264310,SHEPARD EL,-96.72403502,32.99011
421 PLEASANT VALLEY LN RICHARDSON TX 75080,2095,A1,173676,ALDRIDGE EL,-96.72493197,32.99468501
421 RIDGEWOOD DR RICHARDSON TX 75080,2080,A1,173595,SHEPARD EL,-96.72405698,32.98924398
421 SHADY BROOK DR RICHARDSON TX 75080,1857,A1,163299,ALDRIDGE EL,-96.72441799,32.99389502
421 VALLEY COVE DR RICHARDSON TX 75080,2210,A1,197205,ALDRIDGE EL,-96.72322701,32.99440099
421 VALLEY GLEN PL RICHARDSON TX 75080,2016,A1,232871,SHEPARD EL,-96.72250901,32.99319701
422 BROOK GLEN DR RICHARDSON TX 75080,2265,A1,210896,SHEPARD EL,-96.72371299,32.99216902
422 LAWNDALE DR RICHARDSON TX 75080,2142,A1,177188,SHEPARD EL,-96.72421699,32.98888901
423 VALLEY COVE DR RICHARDSON TX 75080,2140,A1,186720,ALDRIDGE EL,-96.72327302,32.994661
414 BROOK GLEN DR RICHARDSON TX 75080,2747,A1,261321,SHEPARD EL,-96.72273398,32.99222501
423 VALLEY GLEN PL RICHARDSON TX 75080,1710,A1,203000,SHEPARD EL,-96.72251597,32.992979
3351 WATERVIEW PKWY RICHARDSON TX 75080,55399,F1,15407287,FRANKFORD EL,-96.754979,32.99795198
409 NORTHVIEW DR RICHARDSON TX 75080,1882,A1,184906,SHEPARD EL,-96.72264002,32.98996298
414 CANYON RIDGE DR RICHARDSON TX 75080,1786,A1,162849,SHEPARD EL,-96.72329699,32.99139
401 CANYON RIDGE DR RICHARDSON TX 75080,2151,A1,170666,SHEPARD EL,-96.72166303,32.990742
424 BROOK GLEN DR RICHARDSON TX 75080,2300,A1,219338,SHEPARD EL,-96.72397098,32.99204798
336 FOREST GROVE DR RICHARDSON TX 75080,2371,A1,180561,ALDRIDGE EL,-96.72139296,32.997056
409 PLEASANT VALLEY LN RICHARDSON TX 75080,2983,A1,212178,ALDRIDGE EL,-96.722709,32.99483501
414 FOREST GROVE DR RICHARDSON TX 75080,2002,A1,160091,ALDRIDGE EL,-96.72351601,32.99706199
401 COIT RD DALLAS TX 75252,3360,F1,1405310,FRANKFORD EL,-96.76831502,33.003053
424 LAWNDALE DR RICHARDSON TX 75080,2470,A1,245005,SHEPARD EL,-96.72451597,32.98890401
336 HIGH BROOK DR RICHARDSON TX 75080,2275,A1,193942,ALDRIDGE EL,-96.72141199,32.996179
409 RIDGEWOOD DR RICHARDSON TX 75080,1969,A1,183322,SHEPARD EL,-96.72264497,32.98909399
409 VALLEY COVE DR RICHARDSON TX 75080,2647,A1,218302,SHEPARD EL,-96.72196201,32.993533
409 VALLEY GLEN DR RICHARDSON TX 75080,2448,A1,210517,ALDRIDGE EL,-96.72365901,32.99401798
409 W LOOKOUT DR RICHARDSON TX 75080,2248,A1,162530,SHEPARD EL,-96.72447197,32.98737599
41 CROWN PL RICHARDSON TX 75080,2573,A1,231193,ALDRIDGE EL,-96.72963003,32.99327798
410 BROOK GLEN PL RICHARDSON TX 75080,2668,A1,306725,SHEPARD EL,-96.72244296,32.99239801
410 CANYON RIDGE DR RICHARDSON TX 75080,1570,A1,179169,SHEPARD EL,-96.72283297,32.99134101
410 FOREST GROVE DR RICHARDSON TX 75080,2781,A1,185130,ALDRIDGE EL,-96.72304696,32.99706401
410 HIGH BROOK DR RICHARDSON TX 75080,2317,A1,217009,ALDRIDGE EL,-96.72311502,32.99618998
410 LAWNDALE DR RICHARDSON TX 75080,1892,A1,141658,SHEPARD EL,-96.72287597,32.98874098
410 NORTHVIEW DR RICHARDSON TX 75080,2146,A1,170000,SHEPARD EL,-96.72285401,32.99049402
410 PLEASANT VALLEY LN RICHARDSON TX 75080,2012,A1,139020,ALDRIDGE EL,-96.72306599,32.995309
410 RIDGEVIEW DR RICHARDSON TX 75080,3342,A1,349018,SHEPARD EL,-96.72477397,32.98613899
410 RIDGEWOOD DR RICHARDSON TX 75080,2224,A1,190774,SHEPARD EL,-96.72286399,32.98961002
410 VALLEY COVE DR RICHARDSON TX 75080,2196,A1,187505,ALDRIDGE EL,-96.72188598,32.99431902
410 W LOOKOUT DR RICHARDSON TX 75080,2222,A1,168058,SHEPARD EL,-96.72294001,32.98784601
411 BROOK GLEN DR RICHARDSON TX 75080,2472,A1,175535,SHEPARD EL,-96.72278603,32.991728
411 CANYON RIDGE DR RICHARDSON TX 75080,1664,A1,149295,SHEPARD EL,-96.72284999,32.990887
411 FOREST GROVE DR RICHARDSON TX 75080,2211,A1,183811,ALDRIDGE EL,-96.72304998,32.99655099
411 HIGH BROOK DR RICHARDSON TX 75080,2476,A1,187752,ALDRIDGE EL,-96.72308099,32.99568099
411 LAWNDALE DR RICHARDSON TX 75080,2158,A1,169998,SHEPARD EL,-96.72288704,32.98824
411 NORTHVIEW DR RICHARDSON TX 75080,2322,A1,173089,SHEPARD EL,-96.72286499,32.989987
411 RIDGEWOOD DR RICHARDSON TX 75080,2584,A1,177801,SHEPARD EL,-96.722881,32.989118
411 VALLEY COVE DR RICHARDSON TX 75080,2470,A1,221988,ALDRIDGE EL,-96.72211699,32.99372801
411 VALLEY GLEN DR RICHARDSON TX 75080,1542,A1,167794,ALDRIDGE EL,-96.72347796,32.99383999
411 W LOOKOUT DR RICHARDSON TX 75080,2643,A1,179696,SHEPARD EL,-96.72472703,32.98738701
412 BROOK GLEN DR RICHARDSON TX 75080,2867,A1,269170,SHEPARD EL,-96.72240157,32.99199493
412 CANYON RIDGE DR RICHARDSON TX 75080,1653,A1,147385,SHEPARD EL,-96.72307001,32.99136901
412 FOREST GROVE DR RICHARDSON TX 75080,2226,A1,173906,ALDRIDGE EL,-96.723283,32.99706799
401 FOREST GROVE DR RICHARDSON TX 75080,2638,A1,195002,ALDRIDGE EL,-96.72187299,32.996545
414 HIGH BROOK DR RICHARDSON TX 75080,2174,A1,204320,ALDRIDGE EL,-96.72360997,32.99618701
336 RIDGEVIEW DR RICHARDSON TX 75080,2492,A1,233969,SHEPARD EL,-96.722939,32.98606699
401 HIGH BROOK DR RICHARDSON TX 75080,1807,A1,192089,ALDRIDGE EL,-96.72190199,32.995689
424 NORTHVIEW DR RICHARDSON TX 75080,1776,A1,158332,SHEPARD EL,-96.72451103,32.99064401
414 LAWNDALE DR RICHARDSON TX 75080,2079,A1,172167,SHEPARD EL,-96.72334402,32.98879199
337 FOREST GROVE DR RICHARDSON TX 75080,2111,A1,182240,ALDRIDGE EL,-96.72140302,32.99654102
401 LAWNDALE DR RICHARDSON TX 75080,1951,A1,166891,SHEPARD EL,-96.72171399,32.98817801
424 PLEASANT VALLEY LN RICHARDSON TX 75080,2154,A1,136670,ALDRIDGE EL,-96.72521201,32.99514899
414 NORTHVIEW DR RICHARDSON TX 75080,2141,A1,181679,SHEPARD EL,-96.72332398,32.99053299
34 CROWN PL RICHARDSON TX 75080,2635,A1,274569,ALDRIDGE EL,-96.73004401,32.99241599
401 NORTHVIEW DR RICHARDSON TX 75080,2306,A1,185062,SHEPARD EL,-96.721673,32.98986898
424 RIDGEWOOD DR RICHARDSON TX 75080,1878,A1,162147,SHEPARD EL,-96.72449603,32.98976999
414 PLEASANT VALLEY LN RICHARDSON TX 75080,2046,A1,163516,ALDRIDGE EL,-96.72354703,32.99533599
3400 LOTUS DR PLANO TX 75075,0,F1,6883355,WILSON EL,-96.75813461,33.00639772
401 PLEASANT VALLEY LN RICHARDSON TX 75080,2200,A1,196911,ALDRIDGE EL,-96.72165599,32.99482
424 SHADY BROOK DR RICHARDSON TX 75080,2406,A1,185514,ALDRIDGE EL,-96.72479098,32.99430301
